workload_type,engine,ad_mode,M,instance_type,mean_runtime_ms,std_runtime_ms,sha_round,sha_eliminated,scaling_law_alpha,scaling_law_beta,extrapolated_runtime_ms,extrapolation_error_pct,ad_overhead_ratio,profiler_phase,profiler_decision
asian,cpu,none,1000,n2-standard-4,7.637344333318197,0.022302810416715876,0,0,,,,,1.0,sha_round_0,
asian,jax,forward,1000,n2-standard-4,398.78358333333114,4.079325733506237,0,0,,,,,4.909459926875919,sha_round_0,
asian,jax,forward,1000,n2-standard-4,398.78358333333114,4.079325733506237,0,1,,,,,4.909459926875919,sha_round_0,
asian,jax,none,1000,n2-standard-4,80.95687233334085,3.6982381918962153,0,0,,,,,1.0,sha_round_0,
asian,jax,reverse,1000,n2-standard-4,289.51418666666956,4.40744056263756,0,0,,,,,3.434370338718185,sha_round_0,
asian,jax,reverse,1000,n2-standard-4,289.51418666666956,4.40744056263756,0,1,,,,,3.434370338718185,sha_round_0,
european,cpp,none,1000,n2-standard-4,0.02154166668333346,0.010100125855507089,0,0,,,,,1.0,sha_round_0,
european,cpu,none,1000,n2-standard-4,0.11230600000544655,0.029553693030529862,0,0,,,,,1.0,sha_round_0,
european,cpu,none,1000,n2-standard-4,0.11230600000544655,0.029553693030529862,0,1,,,,,1.0,sha_round_0,
european,jax,forward,1000,n2-standard-4,1.8645646666660316,0.12506451775411126,0,0,,,,,4.847511679500768,sha_round_0,
european,jax,forward,1000,n2-standard-4,1.8645646666660316,0.12506451775411126,0,1,,,,,4.847511679500768,sha_round_0,
european,jax,none,1000,n2-standard-4,0.4743533333358603,0.08587843940053234,0,0,,,,,1.0,sha_round_0,
european,jax,reverse,1000,n2-standard-4,2.349646333328792,0.3751691555658028,0,0,,,,,5.616532301250474,sha_round_0,
european,jax,reverse,1000,n2-standard-4,2.349646333328792,0.3751691555658028,0,1,,,,,5.616532301250474,sha_round_0,
european,rust,none,1000,n2-standard-4,0.04990866668208582,0.012273978748672207,0,0,,,,,1.0,sha_round_0,
european,rust,none,1000,n2-standard-4,0.04990866668208582,0.012273978748672207,0,1,,,,,1.0,sha_round_0,
european_local_vol,cpp,none,1000,n2-standard-4,6.108446666682236,0.03313659834019954,0,0,,,,,1.0,sha_round_0,
european_local_vol,cpp,none,1000,n2-standard-4,6.108446666682236,0.03313659834019954,0,1,,,,,1.0,sha_round_0,
european_local_vol,cpu,none,1000,n2-standard-4,13.143269333340868,0.1741483530215973,0,0,,,,,1.0,sha_round_0,
european_local_vol,cpu,none,1000,n2-standard-4,13.143269333340868,0.1741483530215973,0,1,,,,,1.0,sha_round_0,
european_local_vol,jax,forward,1000,n2-standard-4,65.43513633333002,2.019931483657516,0,0,,,,,5.0300658971682175,sha_round_0,
european_local_vol,jax,forward,1000,n2-standard-4,65.43513633333002,2.019931483657516,0,1,,,,,5.0300658971682175,sha_round_0,
european_local_vol,jax,none,1000,n2-standard-4,13.057748333343019,0.5577928462638336,0,0,,,,,1.0,sha_round_0,
european_local_vol,jax,reverse,1000,n2-standard-4,35.11339733334277,1.0811664040238957,0,0,,,,,2.7329584563831886,sha_round_0,
european_local_vol,jax,reverse,1000,n2-standard-4,35.11339733334277,1.0811664040238957,0,1,,,,,2.7329584563831886,sha_round_0,
european_local_vol,rust,none,1000,n2-standard-4,5.018223333337346,0.017528396445958598,0,0,,,,,1.0,sha_round_0,
european_local_vol,rust,none,1000,n2-standard-4,5.018223333337346,0.017528396445958598,0,1,,,,,1.0,sha_round_0,
asian,cpu,none,5000,n2-standard-4,36.293907199996056,0.5109116261027181,1,0,,,,,1.0,sha_round_1,
asian,cpu,none,5000,n2-standard-4,36.293907199996056,0.5109116261027181,1,1,,,,,1.0,sha_round_1,
asian,jax,none,5000,n2-standard-4,97.54421599998864,6.426031673808594,1,0,,,,,1.0,sha_round_1,
european,cpp,none,5000,n2-standard-4,0.05954439999982242,0.0032901479048118533,1,0,,,,,1.0,sha_round_1,
european,cpp,none,5000,n2-standard-4,0.05954439999982242,0.0032901479048118533,1,1,,,,,1.0,sha_round_1,
european,jax,none,5000,n2-standard-4,0.8769681999922341,0.08355514199043618,1,0,,,,,1.0,sha_round_1,
european_local_vol,jax,none,5000,n2-standard-4,56.53485299999943,0.3163184265563694,1,0,,,,,1.0,sha_round_1,
asian,jax,none,25000,n2-standard-4,202.95825414285673,6.1785374078610085,2,0,,,,,1.0,sha_round_2,
european,jax,none,25000,n2-standard-4,1.1607920000033443,0.04441871490363756,2,0,,,,,1.0,sha_round_2,
european_local_vol,jax,none,25000,n2-standard-4,221.00940028571716,6.671995144453939,2,0,,,,,1.0,sha_round_2,
