workload_type,engine,ad_mode,M,instance_type,mean_runtime_ms,std_runtime_ms,sha_round,sha_eliminated,scaling_law_alpha,scaling_law_beta,extrapolated_runtime_ms,extrapolation_error_pct,ad_overhead_ratio,profiler_phase,profiler_decision
asian,cpu,none,1000,n2d-standard-4,8.42781900000015,0.09422292363661475,0,0,,,,,1.0,sha_round_0,
asian,jax,forward,1000,n2d-standard-4,354.2050416666645,1.0567869009330122,0,0,,,,,4.974252314538102,sha_round_0,
asian,jax,forward,1000,n2d-standard-4,354.2050416666645,1.0567869009330122,0,1,,,,,4.974252314538102,sha_round_0,
asian,jax,none,1000,n2d-standard-4,73.71444000000338,3.126652388577371,0,0,,,,,1.0,sha_round_0,
asian,jax,reverse,1000,n2d-standard-4,245.38649666666856,2.8893623282635486,0,0,,,,,3.2455525877624805,sha_round_0,
asian,jax,reverse,1000,n2d-standard-4,245.38649666666856,2.8893623282635486,0,1,,,,,3.2455525877624805,sha_round_0,
european,cpu,none,1000,n2d-standard-4,0.07032999999504834,0.00984214916037135,0,0,,,,,1.0,sha_round_0,
european,jax,forward,1000,n2d-standard-4,1.6015723333377234,0.14746727173794155,0,0,,,,,4.76791347589083,sha_round_0,
european,jax,forward,1000,n2d-standard-4,1.6015723333377234,0.14746727173794155,0,1,,,,,4.76791347589083,sha_round_0,
european,jax,none,1000,n2d-standard-4,0.35943299999511663,0.04273621610539016,0,0,,,,,1.0,sha_round_0,
european,jax,reverse,1000,n2d-standard-4,2.2131519999959437,0.3041121809049437,0,0,,,,,5.559845249455169,sha_round_0,
european,jax,reverse,1000,n2d-standard-4,2.2131519999959437,0.3041121809049437,0,1,,,,,5.559845249455169,sha_round_0,
european_local_vol,cpu,none,1000,n2d-standard-4,13.382855000003246,0.1270760058264693,0,0,,,,,1.0,sha_round_0,
european_local_vol,cpu,none,1000,n2d-standard-4,13.382855000003246,0.1270760058264693,0,1,,,,,1.0,sha_round_0,
european_local_vol,jax,forward,1000,n2d-standard-4,43.92040433333477,0.7506369373118544,0,0,,,,,4.158203709144133,sha_round_0,
european_local_vol,jax,forward,1000,n2d-standard-4,43.92040433333477,0.7506369373118544,0,1,,,,,4.158203709144133,sha_round_0,
european_local_vol,jax,none,1000,n2d-standard-4,9.55040066666868,0.23541043654415553,0,0,,,,,1.0,sha_round_0,
european_local_vol,jax,reverse,1000,n2d-standard-4,25.161147999999873,0.7482704371575035,0,0,,,,,2.715314234718493,sha_round_0,
european_local_vol,jax,reverse,1000,n2d-standard-4,25.161147999999873,0.7482704371575035,0,1,,,,,2.715314234718493,sha_round_0,
asian,cpu,none,5000,n2d-standard-4,32.55394120000119,0.2600675611999697,1,0,,,,,1.0,sha_round_1,
asian,cpu,none,5000,n2d-standard-4,32.55394120000119,0.2600675611999697,1,1,,,,,1.0,sha_round_1,
asian,jax,none,5000,n2d-standard-4,86.15306199999964,4.0839510707921685,1,0,,,,,1.0,sha_round_1,
european,cpu,none,5000,n2d-standard-4,0.14655159999961143,0.021461163695270048,1,0,,,,,1.0,sha_round_1,
european,jax,none,5000,n2d-standard-4,0.7297880000010082,0.09797712947542345,1,0,,,,,1.0,sha_round_1,
european,jax,none,5000,n2d-standard-4,0.7297880000010082,0.09797712947542345,1,1,,,,,1.0,sha_round_1,
european_local_vol,jax,none,5000,n2d-standard-4,44.43309679999459,1.396835659601711,1,0,,,,,1.0,sha_round_1,
asian,jax,none,25000,n2d-standard-4,138.31968171428497,2.567488665202805,2,0,,,,,1.0,sha_round_2,
european,cpu,none,25000,n2d-standard-4,0.4851271428581835,0.019589821078255125,2,0,,,,,1.0,sha_round_2,
european_local_vol,jax,none,25000,n2d-standard-4,153.12492457142721,4.655798854058867,2,0,,,,,1.0,sha_round_2,
