workload_type,engine,ad_mode,M,instance_type,mean_runtime_ms,std_runtime_ms,sha_round,sha_eliminated,scaling_law_alpha,scaling_law_beta,extrapolated_runtime_ms,extrapolation_error_pct,ad_overhead_ratio,profiler_phase,profiler_decision
asian,cpu,none,1000,n2d-standard-4,8.436041999999588,0.029965391003105874,0,0,,,,,1.0,sha_round_0,
asian,jax,forward,1000,n2d-standard-4,345.60257533333544,8.407285342339943,0,0,,,,,4.666541380326031,sha_round_0,
asian,jax,forward,1000,n2d-standard-4,345.60257533333544,8.407285342339943,0,1,,,,,4.666541380326031,sha_round_0,
asian,jax,none,1000,n2d-standard-4,70.4067239999991,1.9909336208796118,0,0,,,,,1.0,sha_round_0,
asian,jax,reverse,1000,n2d-standard-4,241.4404966666742,5.479332816268817,0,0,,,,,3.259490784723688,sha_round_0,
asian,jax,reverse,1000,n2d-standard-4,241.4404966666742,5.479332816268817,0,1,,,,,3.259490784723688,sha_round_0,
european,cpp,none,1000,n2d-standard-4,0.018546333327170334,0.004449922512445353,0,0,,,,,1.0,sha_round_0,
european,cpu,none,1000,n2d-standard-4,0.0829959999938031,0.020415696336611444,0,0,,,,,1.0,sha_round_0,
european,cpu,none,1000,n2d-standard-4,0.0829959999938031,0.020415696336611444,0,1,,,,,1.0,sha_round_0,
european,jax,forward,1000,n2d-standard-4,1.5789996666626394,0.07924000428642154,0,0,,,,,4.443780582149046,sha_round_0,
european,jax,forward,1000,n2d-standard-4,1.5789996666626394,0.07924000428642154,0,1,,,,,4.443780582149046,sha_round_0,
european,jax,none,1000,n2d-standard-4,0.4278039999974226,0.08641411346309659,0,0,,,,,1.0,sha_round_0,
european,jax,reverse,1000,n2d-standard-4,2.155256000008876,0.27378537785285806,0,0,,,,,5.577394954516211,sha_round_0,
european,jax,reverse,1000,n2d-standard-4,2.155256000008876,0.27378537785285806,0,1,,,,,5.577394954516211,sha_round_0,
european,rust,none,1000,n2d-standard-4,0.04048300001121182,0.0034428414152200488,0,0,,,,,1.0,sha_round_0,
european,rust,none,1000,n2d-standard-4,0.04048300001121182,0.0034428414152200488,0,1,,,,,1.0,sha_round_0,
european_local_vol,cpp,none,1000,n2d-standard-4,5.850377666651714,0.025591584178644593,0,0,,,,,1.0,sha_round_0,
european_local_vol,cpp,none,1000,n2d-standard-4,5.850377666651714,0.025591584178644593,0,1,,,,,1.0,sha_round_0,
european_local_vol,cpu,none,1000,n2d-standard-4,13.509800999997879,0.05229069283061028,0,0,,,,,1.0,sha_round_0,
european_local_vol,cpu,none,1000,n2d-standard-4,13.509800999997879,0.05229069283061028,0,1,,,,,1.0,sha_round_0,
european_local_vol,jax,forward,1000,n2d-standard-4,42.662681999994824,0.5296323867446893,0,0,,,,,4.620197672677019,sha_round_0,
european_local_vol,jax,forward,1000,n2d-standard-4,42.662681999994824,0.5296323867446893,0,1,,,,,4.620197672677019,sha_round_0,
european_local_vol,jax,none,1000,n2d-standard-4,9.357850666665021,0.21242395924353522,0,0,,,,,1.0,sha_round_0,
european_local_vol,jax,reverse,1000,n2d-standard-4,23.052522666660025,2.769150065425461,0,0,,,,,2.5123130920083194,sha_round_0,
european_local_vol,jax,reverse,1000,n2d-standard-4,23.052522666660025,2.769150065425461,0,1,,,,,2.5123130920083194,sha_round_0,
european_local_vol,rust,none,1000,n2d-standard-4,4.676927666669902,0.0587717939057053,0,0,,,,,1.0,sha_round_0,
european_local_vol,rust,none,1000,n2d-standard-4,4.676927666669902,0.0587717939057053,0,1,,,,,1.0,sha_round_0,
asian,cpu,none,5000,n2d-standard-4,31.76177160000293,0.26203052382217645,1,0,,,,,1.0,sha_round_1,
asian,cpu,none,5000,n2d-standard-4,31.76177160000293,0.26203052382217645,1,1,,,,,1.0,sha_round_1,
asian,jax,none,5000,n2d-standard-4,82.32088700000304,4.42134499324152,1,0,,,,,1.0,sha_round_1,
european,cpp,none,5000,n2d-standard-4,0.05244579999725829,0.0018011019344124737,1,0,,,,,1.0,sha_round_1,
european,cpp,none,5000,n2d-standard-4,0.05244579999725829,0.0018011019344124737,1,1,,,,,1.0,sha_round_1,
european,jax,none,5000,n2d-standard-4,0.515394799998603,0.03653635812858593,1,0,,,,,1.0,sha_round_1,
european_local_vol,jax,none,5000,n2d-standard-4,43.53241499999854,1.251223113987341,1,0,,,,,1.0,sha_round_1,
asian,jax,none,25000,n2d-standard-4,145.62162928571152,5.043535231429064,2,0,,,,,1.0,sha_round_2,
european,jax,none,25000,n2d-standard-4,0.7982044285727495,0.07534710991859794,2,0,,,,,1.0,sha_round_2,
european_local_vol,jax,none,25000,n2d-standard-4,154.58944185714276,7.599634079876907,2,0,,,,,1.0,sha_round_2,
