workload_type,engine,ad_mode,M,instance_type,mean_runtime_ms,std_runtime_ms,sha_round,sha_eliminated,scaling_law_alpha,scaling_law_beta,extrapolated_runtime_ms,extrapolation_error_pct,ad_overhead_ratio,profiler_phase,profiler_decision
asian,cpu,none,1000,e2-standard-8,8.693660333330891,0.10894901212077786,0,0,,,,,1.0,sha_round_0,
asian,jax,forward,1000,e2-standard-8,348.1933926666632,6.089672892594859,0,0,,,,,4.279415062915032,sha_round_0,
asian,jax,forward,1000,e2-standard-8,348.1933926666632,6.089672892594859,0,1,,,,,4.279415062915032,sha_round_0,
asian,jax,none,1000,e2-standard-8,77.64145899999637,1.7445993811100653,0,0,,,,,1.0,sha_round_0,
asian,jax,reverse,1000,e2-standard-8,264.2220850000096,11.453443083260602,0,0,,,,,3.1737193948504085,sha_round_0,
asian,jax,reverse,1000,e2-standard-8,264.2220850000096,11.453443083260602,0,1,,,,,3.1737193948504085,sha_round_0,
european,cpp,none,1000,e2-standard-8,0.04037466666773071,0.029608057848816483,0,0,,,,,1.0,sha_round_0,
european,cpu,none,1000,e2-standard-8,0.08125299999524789,0.013101154261800734,0,0,,,,,1.0,sha_round_0,
european,jax,forward,1000,e2-standard-8,2.183126999999748,0.47602870728483904,0,0,,,,,5.470225795547589,sha_round_0,
european,jax,forward,1000,e2-standard-8,2.183126999999748,0.47602870728483904,0,1,,,,,5.470225795547589,sha_round_0,
european,jax,none,1000,e2-standard-8,0.8547869999944169,0.0787477807862588,0,0,,,,,1.0,sha_round_0,
european,jax,reverse,1000,e2-standard-8,2.7576239999973495,0.6665216364177627,0,0,,,,,4.097101774418963,sha_round_0,
european,jax,reverse,1000,e2-standard-8,2.7576239999973495,0.6665216364177627,0,1,,,,,4.097101774418963,sha_round_0,
european,rust,none,1000,e2-standard-8,0.15351366666512453,0.05602963694182228,0,0,,,,,1.0,sha_round_0,
european,rust,none,1000,e2-standard-8,0.15351366666512453,0.05602963694182228,0,1,,,,,1.0,sha_round_0,
european_local_vol,cpp,none,1000,e2-standard-8,2.9930663333317398,0.04197815095626615,0,0,,,,,1.0,sha_round_0,
european_local_vol,cpp,none,1000,e2-standard-8,2.9930663333317398,0.04197815095626615,0,1,,,,,1.0,sha_round_0,
european_local_vol,cpu,none,1000,e2-standard-8,13.762291666670498,0.09668285005465793,0,0,,,,,1.0,sha_round_0,
european_local_vol,cpu,none,1000,e2-standard-8,13.762291666670498,0.09668285005465793,0,1,,,,,1.0,sha_round_0,
european_local_vol,jax,forward,1000,e2-standard-8,45.08008666666304,0.4987127901801408,0,0,,,,,4.036694569572663,sha_round_0,
european_local_vol,jax,forward,1000,e2-standard-8,45.08008666666304,0.4987127901801408,0,1,,,,,4.036694569572663,sha_round_0,
european_local_vol,jax,none,1000,e2-standard-8,10.687334666660794,0.31263547128330904,0,0,,,,,1.0,sha_round_0,
european_local_vol,jax,reverse,1000,e2-standard-8,28.833856333330726,0.5705585318059205,0,0,,,,,2.556786498661988,sha_round_0,
european_local_vol,jax,reverse,1000,e2-standard-8,28.833856333330726,0.5705585318059205,0,1,,,,,2.556786498661988,sha_round_0,
european_local_vol,rust,none,1000,e2-standard-8,2.5501519999977518,0.042135759909264894,0,0,,,,,1.0,sha_round_0,
european_local_vol,rust,none,1000,e2-standard-8,2.5501519999977518,0.042135759909264894,0,1,,,,,1.0,sha_round_0,
asian,cpu,none,5000,e2-standard-8,34.9752637999984,1.0824221048504452,1,0,,,,,1.0,sha_round_1,
asian,cpu,none,5000,e2-standard-8,34.9752637999984,1.0824221048504452,1,1,,,,,1.0,sha_round_1,
asian,jax,none,5000,e2-standard-8,93.25797499999453,5.879525451633473,1,0,,,,,1.0,sha_round_1,
european,cpp,none,5000,e2-standard-8,0.04875899999774447,0.02894510427935269,1,0,,,,,1.0,sha_round_1,
european,cpu,none,5000,e2-standard-8,0.16847379999376244,0.030272916021167145,1,0,,,,,1.0,sha_round_1,
european,cpu,none,5000,e2-standard-8,0.16847379999376244,0.030272916021167145,1,1,,,,,1.0,sha_round_1,
european,jax,none,5000,e2-standard-8,0.7483118000038758,0.06796624726101855,1,0,,,,,1.0,sha_round_1,
european_local_vol,jax,none,5000,e2-standard-8,45.602285600000414,0.7120157260160414,1,0,,,,,1.0,sha_round_1,
asian,jax,none,25000,e2-standard-8,128.3953787142918,3.947027796368769,2,0,,,,,1.0,sha_round_2,
european,cpp,none,25000,e2-standard-8,0.1356694285651169,0.01786499032416436,2,0,,,,,1.0,sha_round_2,
european,jax,none,25000,e2-standard-8,1.5959599999990002,0.1741627833939779,2,0,,,,,1.0,sha_round_2,
european_local_vol,jax,none,25000,e2-standard-8,150.2291434285772,10.650160631423855,2,0,,,,,1.0,sha_round_2,
