workload_type,engine,ad_mode,M,instance_type,mean_runtime_ms,std_runtime_ms,sha_round,sha_eliminated,scaling_law_alpha,scaling_law_beta,extrapolated_runtime_ms,extrapolation_error_pct,ad_overhead_ratio,profiler_phase,profiler_decision
asian,cpu,none,1000,e2-standard-8,8.11246033333172,0.057303273026744275,0,0,,,,,1.0,sha_round_0,
asian,cpu,none,1000,e2-standard-8,8.11246033333172,0.057303273026744275,0,1,,,,,1.0,sha_round_0,
asian,jax,forward,1000,e2-standard-8,334.8435470000008,1.6344355054109643,0,0,,,,,4.243831685855139,sha_round_0,
asian,jax,forward,1000,e2-standard-8,334.8435470000008,1.6344355054109643,0,1,,,,,4.243831685855139,sha_round_0,
asian,jax,none,1000,e2-standard-8,74.39626666667228,0.10200915057262577,0,0,,,,,1.0,sha_round_0,
asian,jax,reverse,1000,e2-standard-8,242.7298189999997,6.798576174469666,0,0,,,,,3.1469017974807705,sha_round_0,
asian,jax,reverse,1000,e2-standard-8,242.7298189999997,6.798576174469666,0,1,,,,,3.1469017974807705,sha_round_0,
european,cpu,none,1000,e2-standard-8,0.09270333333688541,0.018203610442974166,0,0,,,,,1.0,sha_round_0,
european,jax,forward,1000,e2-standard-8,2.008666666663809,0.19374056720558822,0,0,,,,,4.0800767536275,sha_round_0,
european,jax,forward,1000,e2-standard-8,2.008666666663809,0.19374056720558822,0,1,,,,,4.0800767536275,sha_round_0,
european,jax,none,1000,e2-standard-8,0.6921409999970743,0.17579662653110287,0,0,,,,,1.0,sha_round_0,
european,jax,reverse,1000,e2-standard-8,2.3630909999970604,0.20157200089953536,0,0,,,,,6.0861950254611985,sha_round_0,
european,jax,reverse,1000,e2-standard-8,2.3630909999970604,0.20157200089953536,0,1,,,,,6.0861950254611985,sha_round_0,
european_local_vol,cpu,none,1000,e2-standard-8,13.789345999995817,0.14612574494951058,0,0,,,,,1.0,sha_round_0,
european_local_vol,cpu,none,1000,e2-standard-8,13.789345999995817,0.14612574494951058,0,1,,,,,1.0,sha_round_0,
european_local_vol,jax,forward,1000,e2-standard-8,46.19684366666851,0.43055735649149224,0,0,,,,,4.2575492873422895,sha_round_0,
european_local_vol,jax,forward,1000,e2-standard-8,46.19684366666851,0.43055735649149224,0,1,,,,,4.2575492873422895,sha_round_0,
european_local_vol,jax,none,1000,e2-standard-8,11.100658333328775,0.19492708210366388,0,0,,,,,1.0,sha_round_0,
european_local_vol,jax,reverse,1000,e2-standard-8,28.690604333329855,0.7357765635855563,0,0,,,,,2.6179753083919115,sha_round_0,
european_local_vol,jax,reverse,1000,e2-standard-8,28.690604333329855,0.7357765635855563,0,1,,,,,2.6179753083919115,sha_round_0,
asian,jax,none,5000,e2-standard-8,80.82274079999934,3.168673708851916,1,0,,,,,1.0,sha_round_1,
european,cpu,none,5000,e2-standard-8,0.16551420000041617,0.017518634314711585,1,0,,,,,1.0,sha_round_1,
european,cpu,none,5000,e2-standard-8,0.16551420000041617,0.017518634314711585,1,1,,,,,1.0,sha_round_1,
european,jax,none,5000,e2-standard-8,0.7024471999983462,0.05021949031289081,1,0,,,,,1.0,sha_round_1,
european_local_vol,jax,none,5000,e2-standard-8,41.84760080000274,0.665014096551934,1,0,,,,,1.0,sha_round_1,
asian,jax,none,25000,e2-standard-8,114.01396971428467,3.5697359360544834,2,0,,,,,1.0,sha_round_2,
european,jax,none,25000,e2-standard-8,1.0911815714251816,0.09272014827759656,2,0,,,,,1.0,sha_round_2,
european_local_vol,jax,none,25000,e2-standard-8,135.8403082857121,5.7996706679343815,2,0,,,,,1.0,sha_round_2,
