candidate_id,task,engine,ad_mode,instance_type,budget_M,stage,valid,runtime_ms,cost_per_run,score,price,greeks,memory_peak_mb,correctness_passed,capacity_passed,failure_reason
ad_required|european_local_vol|jax|forward|n2-standard-4,ad_required,jax,forward,n2-standard-4,5000,probe,True,299.4588533333247,1.6145823175555093e-05,3.718300881231693,10.858841281852154,"{""d_a0"": 6.7963431202404845, ""d_a1"": 0.022378116950817734, ""d_a2"": 0.05400331645183834, ""d_b1"": 3.3306994354147466, ""d_sigma_min"": 39.23619250647123, ""delta"": 0.662013691993037}",0.0,True,True,
ad_required|european_local_vol|jax|reverse|n2-standard-4,ad_required,jax,reverse,n2-standard-4,5000,probe,True,140.89029600000913,7.596335126000492e-06,1.749397307651848,10.858841281852154,"{""d_a0"": 6.796343120240491, ""d_a1"": 0.022378116950817754, ""d_a2"": 0.054003316451838375, ""d_b1"": 3.330699435414748, ""d_sigma_min"": 39.23619250647125, ""delta"": 0.662013691993037}",23.96875,True,True,
price_only|european_local_vol|cpp|none|n2-standard-4,price_only,cpp,none,n2-standard-4,5000,probe,True,30.31519266667715,1.6344941379450095e-06,1.4624702587166858,10.437451041303266,{},0.0,True,True,
price_only|european_local_vol|rust|none|n2-standard-4,price_only,rust,none,n2-standard-4,5000,probe,True,24.891511333332044,1.3420673193888194e-06,1.2008201768587863,10.55782216947273,{},0.0,True,True,
price_only|european_local_vol|cpu|none|n2-standard-4,price_only,cpu,none,n2-standard-4,25000,probe,True,198.87678866666647,1.0722773522277767e-05,1.9599095054876707,10.692873528636278,{},0.0,True,True,
price_only|european_local_vol|jax|none|n2-standard-4,price_only,jax,none,n2-standard-4,25000,probe,True,216.01128400000866,1.1646608395667133e-05,2.1287681264494047,10.548734688295786,{},0.2578125,True,True,
ad_required|european_local_vol|jax|forward|n2-standard-4,ad_required,jax,forward,n2-standard-4,25000,probe,True,1504.9149563333326,8.113999806230551e-05,4.605418207868404,10.548734688295786,"{""d_a0"": 6.632499031224231, ""d_a1"": 0.03132785816744534, ""d_a2"": 0.053075952577342406, ""d_b1"": 3.2479627926867027, ""d_sigma_min"": 38.29450335891102, ""delta"": 0.6387465622580583}",0.19921875,True,True,
ad_required|european_local_vol|jax|reverse|n2-standard-4,ad_required,jax,reverse,n2-standard-4,25000,probe,True,614.6209863333354,3.313831484647233e-05,1.8808947771335833,10.548734688295786,"{""d_a0"": 6.632499031224232, ""d_a1"": 0.03132785816744534, ""d_a2"": 0.05307595257734235, ""d_b1"": 3.247962792686703, ""d_sigma_min"": 38.29450335891098, ""delta"": 0.6387465622580581}",74.375,True,True,
price_only|european_local_vol|cpp|none|n2-standard-4,price_only,cpp,none,n2-standard-4,25000,probe,True,151.23151433333723,8.153899147805766e-06,1.4903704170726177,10.45237131704323,{},0.0,True,True,
price_only|european_local_vol|rust|none|n2-standard-4,price_only,rust,none,n2-standard-4,25000,probe,True,122.93094466665859,6.628026766610676e-06,1.2114713264733323,10.785924450158296,{},0.0,True,True,
price_only|european_local_vol|cpu|none|n2-standard-4,price_only,cpu,none,n2-standard-4,100000,full_grid,True,927.8805509999964,5.00282263747498e-05,2.2938966752660743,10.493294790051525,{},0.0,True,True,
price_only|european_local_vol|jax|none|n2-standard-4,price_only,jax,none,n2-standard-4,100000,full_grid,True,855.2224823333271,4.611074550580522e-05,2.1142721514347436,10.490112213077344,{},0.03515625,True,True,
ad_required|european_local_vol|jax|forward|n2-standard-4,ad_required,jax,forward,n2-standard-4,100000,full_grid,True,3847.567459666673,0.00020744801220036146,3.5623317592139117,10.490112213077344,"{""d_a0"": 6.563660339087661, ""d_a1"": 0.0167508470577397, ""d_a2"": 0.04996795994813322, ""d_b1"": 3.2584998360836552, ""d_sigma_min"": 37.8926812661124, ""delta"": 0.6391305915188645}",0.16015625,True,True,
ad_required|european_local_vol|jax|reverse|n2-standard-4,ad_required,jax,reverse,n2-standard-4,100000,full_grid,True,2179.078194999998,0.00011748863268041654,2.0175343359753635,10.490112213077344,"{""d_a0"": 6.5636603390876544, ""d_a1"": 0.0167508470577397, ""d_a2"": 0.049967959948133266, ""d_b1"": 3.258499836083656, ""d_sigma_min"": 37.89268126611241, ""delta"": 0.6391305915188643}",191.03125,True,True,
price_only|european_local_vol|cpp|none|n2-standard-4,price_only,cpp,none,n2-standard-4,100000,full_grid,True,605.8732779999995,3.2666667572166636e-05,1.4978336344467273,10.481566278295533,{},0.0,True,True,
price_only|european_local_vol|rust|none|n2-standard-4,price_only,rust,none,n2-standard-4,100000,full_grid,True,489.55519533332864,2.639518428172197e-05,1.210273276796337,10.598615806453912,{},0.0,True,True,
price_only|european_local_vol|cpu|none|n2d-standard-4,price_only,cpu,none,n2d-standard-4,1000,probe,True,13.996827666659328,6.726253295366843e-07,3.1715606556174887,10.617705144273907,{},1.80078125,True,True,
price_only|european_local_vol|jax|none|n2d-standard-4,price_only,jax,none,n2d-standard-4,1000,probe,True,10.032528666660786,4.821187387034211e-07,2.2732846294399103,10.338233718138095,{},4.56640625,True,True,
ad_required|european_local_vol|jax|forward|n2d-standard-4,ad_required,jax,forward,n2d-standard-4,1000,probe,True,45.462197666665816,2.184711165648107e-06,1.90260474523202,10.338233718138095,"{""d_a0"": 6.494731495827178, ""d_a1"": 0.05664999223427327, ""d_a2"": 0.07282960346299938, ""d_b1"": 3.4252179789882597, ""d_sigma_min"": 37.49164322615572, ""delta"": 0.6294122089302757}",4.63671875,True,True,
ad_required|european_local_vol|jax|reverse|n2d-standard-4,ad_required,jax,reverse,n2d-standard-4,1000,probe,True,26.67547366666175,1.2819047067590227e-06,1.116375480825378,10.338233718138095,"{""d_a0"": 6.4947314958271845, ""d_a1"": 0.05664999223427316, ""d_a2"": 0.07282960346299935, ""d_b1"": 3.4252179789882615, ""d_sigma_min"": 37.49164322615571, ""delta"": 0.6294122089302758}",0.0,True,True,
price_only|european_local_vol|cpp|none|n2d-standard-4,price_only,cpp,none,n2d-standard-4,1000,probe,True,5.776493333333595,2.7759259629630883e-07,1.3089036615830651,10.799289953487206,{},0.0,True,True,
price_only|european_local_vol|rust|none|n2d-standard-4,price_only,rust,none,n2d-standard-4,1000,probe,True,4.622110999993841,2.2211811194414843e-07,1.047330562509959,11.544645770653956,{},0.0,True,True,
price_only|european_local_vol|cpu|none|n2d-standard-4,price_only,cpu,none,n2d-standard-4,5000,probe,True,51.07289900000941,2.4543365352782296e-06,2.3282058044030096,10.802516077745393,{},9.52734375,True,True,
price_only|european_local_vol|jax|none|n2d-standard-4,price_only,jax,none,n2d-standard-4,5000,probe,True,46.07680933332858,2.214246670740512e-06,2.100454390462672,10.858841281852154,{},13.9140625,True,True,
ad_required|european_local_vol|jax|forward|n2d-standard-4,ad_required,jax,forward,n2d-standard-4,5000,probe,True,208.09602500000324,1.0000170090277933e-05,2.439831830442884,10.858841281852154,"{""d_a0"": 6.7963431202404845, ""d_a1"": 0.022378116950817734, ""d_a2"": 0.05400331645183834, ""d_b1"": 3.3306994354147466, ""d_sigma_min"": 39.23619250647123, ""delta"": 0.662013691993037}",22.4296875,True,True,
